	session_id	user_id	setting_id	task_id	source_id	annotation_index	result_id	timestamp	is_clicked	click_dwell_time	clicked_url	weighted_exposed_time
0	0	2016011373	1	19	4	0	3	1476252588948	1	10.565	http://m.so.com/jump?u=http%3A%2F%2Fwenda.so.com%2Fq%2F1414476537723170%3Fsrc%3D140&m=fd8a8a&from=&words=%E9%82%A2%E5%8F%B0%E5%B4%86%E5%B1%B1%E7%99%BD%E4%BA%91%E6%B4%9E%E9%97%A8%E7%A5%A8%E5%A4%9A%E5%B0%91%2C%E5%B4%86%E5%B1%B1%E7%99%BD%E4%BA%91%E6%B4%9E%E9%97%A8%E7%A5%A8&monitor=pro%3Dm_so%26pid%3Dresult%26u%3Dhttp%253A%252F%252F10.129.248.85%253A8000%252Fsearch%252F2016011373%252F1%252F19%252F%26guid%3D225657114.1121836171473510400.1476252571580.6807%26mbp%3D1%26q%3D%25E5%258F%25A4%25E7%2590%25B4%25E4%25BB%25B7%25E6%25A0%25BC%26pq%3D%26ls%3D%26src%3D%26abv%3D-%26sid%3Dccfed90aeb0fdbe5f8190a9350f013f6%26srcg%3D%26userid%3D%26version%3D%26category%3D%26folding%3D0%26folding_type%3D%26nettype%3Dunknown%26mode%3D1%26mod%3Dom%26cat%3Dmso-wenda-longsummary%26pos%3D4%26pn%3D1%26mainvalue%3Dundefined%26data-md-b%3Dtitle%26clicktype%3Dlink%26value%3Dhttp%253A%252F%252Fwenda.so.com%252Fq%252F1414476537723170%253Fsrc%253D140%26t%3D1476252588912	1.36844958678
1	0	2016011373	1	19	4	1	4	1476252600348	0	0.0		2.55204132231
2	0	2016011373	1	19	4	2	5	1476252600348	0	0.0		9.71739834711
3	0	2016011373	1	19	4	3	6	1476252601229	0	0.0		8.98834876033
4	0	2016011373	1	19	4	4	9	1476252603016	0	0.0		0.980421487603
5	0	2016011373	1	19	4	5	7	1476252606498	1	32.168	http://m.so.com/jump?u=http%3A%2F%2Fwww.cncn.com%2Fpiao%2F2616&m=f1d999&from=&words=%E9%82%A2%E5%8F%B0%E5%B4%86%E5%B1%B1%E7%99%BD%E4%BA%91%E6%B4%9E%E9%97%A8%E7%A5%A8%2C%E5%B4%86%E5%B1%B1%E7%99%BD%E4%BA%91%E6%B4%9E&monitor=pro%3Dm_so%26pid%3Dresult%26u%3Dhttp%253A%252F%252F10.129.248.85%253A8000%252Fsearch%252F2016011373%252F1%252F19%252F%26guid%3D225657114.2947298954774195700.1476252600658.3894%26mbp%3D1%26q%3D%25E5%258F%25A4%25E7%2590%25B4%25E4%25BB%25B7%25E6%25A0%25BC%26pq%3D%26ls%3D%26src%3D%26abv%3D-%26sid%3Dccfed90aeb0fdbe5f8190a9350f013f6%26srcg%3D%26userid%3D%26version%3D%26category%3D%26folding%3D0%26folding_type%3D%26nettype%3Dunknown%26mode%3D1%26mod%3Dom%26cat%3Dmso-travel-detail%26pos%3D8%26pn%3D1%26mainvalue%3Dundefined%26data-md-b%3Ddetail%26clicktype%3Dlink%26value%3Dhttp%253A%252F%252Fwww.cncn.com%252Fpiao%252F2616%26t%3D1476252606475	7.60420991736
6	0	2016011373	1	19	4	6	10	1476252640698	0	0.0		0.901904132231
7	0	2016011373	1	19	4	7	8	1476252640965	0	0.0		1.23323471074
8	0	2016011373	1	19	4	8	2	1476252642049	0	0.0		5.36837190083
9	0	2016011373	1	19	4	9	0	1476252642848	1	26.335	http://m.so.com/jump?u=http%3A%2F%2Fm.ly.com%2Fscenery%2Fscenerydetail_8928.html%3Frefid%3D18024458&m=1b7292&from=&words=%E5%B4%86%E5%B1%B1%E7%99%BD%E4%BA%91%E6%B4%9E%2C%E5%B4%86%E5%B1%B1&monitor=pro%3Dm_so%26pid%3Dresult%26u%3Dhttp%253A%252F%252F10.129.248.85%253A8000%252Fsearch%252F2016011373%252F1%252F19%252F%26guid%3D225657114.773227067927553000.1476252639663.4084%26mbp%3D1%26q%3D%25E5%258F%25A4%25E7%2590%25B4%25E4%25BB%25B7%25E6%25A0%25BC%26pq%3D%26ls%3D%26src%3D%26abv%3D-%26sid%3Dccfed90aeb0fdbe5f8190a9350f013f6%26srcg%3D%26userid%3D%26version%3D%26category%3D%26folding%3D0%26folding_type%3D%26nettype%3Dunknown%26mode%3D1%26mod%3Dom%26cat%3Dmso-travel-detail%26pos%3D1%26pn%3D1%26mainvalue%3Dundefined%26data-md-b%3Dtitle%26clicktype%3Dlink%26value%3Dhttp%253A%252F%252Fm.ly.com%252Fscenery%252Fscenerydetail_8928.html%253Frefid%253D18024458%26t%3D1476252642831	4.11222975207
10	0	2016011373	1	19	4	10	1	1476252671651	1	10.594	http://m.so.com/jump?u=http%3A%2F%2Fxingtai.cncn.com%2Fjingdian%2Fkongshanbaiyundong%2F&m=c79fc5&from=&words=%E7%99%BD%E4%BA%91%E6%B4%9E%2C%E5%B4%86%E5%B1%B1%E7%99%BD%E4%BA%91%E6%B4%9E&monitor=pro%3Dm_so%26pid%3Dresult%26u%3Dhttp%253A%252F%252F10.129.248.85%253A8000%252Fsearch%252F2016011373%252F1%252F19%252F%26guid%3D225657114.808554632062099300.1476252670364.4963%26mbp%3D1%26q%3D%25E5%258F%25A4%25E7%2590%25B4%25E4%25BB%25B7%25E6%25A0%25BC%26pq%3D%26ls%3D%26src%3D%26abv%3D-%26sid%3Dccfed90aeb0fdbe5f8190a9350f013f6%26srcg%3D%26userid%3D%26version%3D%26category%3D%26folding%3D0%26folding_type%3D%26nettype%3Dunknown%26mode%3D1%26mod%3Dom%26cat%3Dmso-travel-detail%26pos%3D2%26pn%3D1%26mainvalue%3Dundefined%26data-md-b%3Dtitle%26clicktype%3Dlink%26value%3Dhttp%253A%252F%252Fxingtai.cncn.com%252Fjingdian%252Fkongshanbaiyundong%252F%26t%3D1476252671627	5.46700495868
11	0	2016011373	1	19	4	11	1	1476252684199	1	3.093	http://m.so.com/jump?u=http%3A%2F%2Fxingtai.cncn.com%2Fjingdian%2Fkongshanbaiyundong%2F&m=c79fc5&from=&words=%E7%99%BD%E4%BA%91%E6%B4%9E%2C%E5%B4%86%E5%B1%B1%E7%99%BD%E4%BA%91%E6%B4%9E&monitor=pro%3Dm_so%26pid%3Dresult%26u%3Dhttp%253A%252F%252F10.129.248.85%253A8000%252Fsearch%252F2016011373%252F1%252F19%252F%26guid%3D225657114.2647442609097984500.1476252683445.9685%26mbp%3D1%26q%3D%25E5%258F%25A4%25E7%2590%25B4%25E4%25BB%25B7%25E6%25A0%25BC%26pq%3D%26ls%3D%26src%3D%26abv%3D-%26sid%3Dccfed90aeb0fdbe5f8190a9350f013f6%26srcg%3D%26userid%3D%26version%3D%26category%3D%26folding%3D0%26folding_type%3D%26nettype%3Dunknown%26mode%3D1%26mod%3Dom%26cat%3Dmso-travel-detail%26pos%3D2%26pn%3D1%26mainvalue%3Dundefined%26data-md-b%3Dtitle%26clicktype%3Dlink%26value%3Dhttp%253A%252F%252Fxingtai.cncn.com%252Fjingdian%252Fkongshanbaiyundong%252F%26t%3D1476252684173	5.46700495868
12	0	2016011373	1	19	4	12	12	1476252691048	0	0.0		0.704747107438
13	0	2016011373	1	19	4	13	11	1476252691150	0	0.0		0.712233057851
14	1	2016011373	1	8	2	0	0	1476252937639	1	17.908	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%402%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_price+tag+%E6%AD%8C%E8%AF%8D/t=iphone/l=1/tc?ref=www_iphone&lid=11990725661671906769&order=1&fm=alop&tj=2c9_1_0_10_title&sec=13327&di=9dd97a44fe72a69f&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IGw3CLCsK1De8mVjte4viZQRAUTz6NzrIBZScbT4WqBc2wGGcWTBrzB1vf4AkhER6jjba	7.23380991736
15	1	2016011373	1	8	2	1	2	1476252966704	1	163.255	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%400%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_price+tag+%E6%AD%8C%E8%AF%8D/t=iphone/l=3/tc?ref=www_iphone&lid=11990725661671906769&order=3&vit=osres&tj=www_normal_3_0_10_title&m=8&srd=1&cltj=cloud_title&dict=30&title=pricetag%E6%AD%8C%E8%AF%8D%E5%8F%8A%E4%B8%AD%E6%96%87%E7%BF%BB%E8%AF%91&sec=13327&di=f85cb7e9f7c647ff&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IEQGG_yFZ3ziryJvnxPraFBEsRDHzL8zTUS3cdT0XxBt8	5.11660661157
16	1	2016011373	1	8	2	2	1	1476253132660	1	14.202	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%400%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_price+tag+%E6%AD%8C%E8%AF%8D/t=iphone/l=1/tc?ref=www_iphone&lid=11990725661671906769&order=2&vit=osres&tj=www_normal_2_0_10_title&waput=1&waplogo=1&cltj=normal_title&dict=21&nt=wnor&title=pricetag%E5%94%AF%E7%BE%8E%E6%AD%8C%E8%AF%8D%E4%B8%AD%E8%8B%B1%E6%96%87%E5%AF%B9%E7%85%A7%E7%BF%BB%E8%AF%91-%E8%8B%B1%E8%AF%AD%E5%8A%B1%E5%BF%97%E5%90%8D%E8%A8%80&sec=13327&di=8a339f3149e66974&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IGtjDBX5BOmb5nk_qva02GcF5W8KhVm_PHU0ksSPQpxc2xn3-RyJrlK	5.89543305785
17	1	2016011373	1	8	2	3	3	1476253154660	1	9.015	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%402%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_price+tag+%E6%AD%8C%E8%AF%8D/t=iphone/l=1/tc?ref=www_iphone&lid=11990725661671906769&order=4&fm=alzd&tj=zhidao_4_0_10_l1&sec=13327&di=9da0116fe67d5235&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IDBqMMS6LLDivpEmixP4kHREsRC0aNWiCGkb8gTCcshUIwHOh0WAj6so4g4B6sFttmWja9_7osgCAGtFCvNV6O0LSWikb6_PajP96g328M3VJ1GEM8w3wwuo1rsuo	4.52259504132
18	1	2016011373	1	8	2	4	5	1476253163675	0	0.0		1.07623801653
19	1	2016011373	1	8	2	5	4	1476253167706	1	2.442	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%400%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_price+tag+%E6%AD%8C%E8%AF%8D/t=iphone/l=1/tc?ref=www_iphone&lid=11990725661671906769&order=5&vit=osres&tj=www_normal_5_0_10_title&waput=7&waplogo=1&cltj=normal_title&dict=-1&nt=wnor&title=...MP3%E5%85%8D%E8%B4%B9%E4%B8%8B%E8%BD%BD%2CPriceTag%E6%AD%8C%E8%AF%8D%E4%B8%8B%E8%BD%BD%2C%E6%AD%8C%E6%9B%B2%E5%A4%A7..._%E7%99%BE%E5%BA%A6%E9%9F%B3%E4%B9%90&sec=13327&di=e5938547b3766bdc&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IGw3CLCsK1De8mVjte4viZQRAUTz6NzrIBZScbT4WqBc2wGGdWK	1.51958512397
20	1	2016011373	1	8	2	6	8	1476253176524	0	0.0		0.60987107438
21	1	2016011373	1	8	2	7	6	1476253178943	1	3.517	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%400%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_price+tag+%E6%AD%8C%E8%AF%8D/t=iphone/l=3/tc?ref=www_iphone&lid=11990725661671906769&order=7&vit=osres&tj=www_normal_7_0_10_title&m=8&srd=1&cltj=cloud_title&dict=30&title=%E5%90%B4%E8%8E%AB%E6%84%81PriceTag%E4%B8%AD%E8%8B%B1%E6%AD%8C%E8%AF%8D_%E6%AF%8F%E6%97%A5%E4%B8%80%E6%AD%8C_&sec=13327&di=4dde25151675019b&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IEQGG_yJR0Dudolbte4viZQRAYyHbKXiKJoiadDHWvsVJbSi	1.05095371901
22	1	2016011373	1	8	2	8	9	1476253187510	1	3.41	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%402%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_price+tag+%E6%AD%8C%E8%AF%8D/t=iphone/l=1/tc?ref=www_iphone&lid=11990725661671906769&order=10&fm=alhm&dict=2078&tj=h5_mobile_10_0_10_title&sec=13327&di=bde6b79cf2ac04da&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IGtjEA8YALDm6oIjpnO4nJNhhSzb-KXWVZpPPdzDMtR9EwnG-RyJrlK	0.561095867769
23	1	2016011373	1	8	2	9	7	1476253192790	0	0.0		0.510266115702
24	2	2016011373	1	7	2	0	0	1476253410896	1	34.583	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%400%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_%E8%AF%97%E7%BB%8F%E4%B8%AD%E6%9C%80%E5%94%AF%E7%BE%8E%E7%9A%84%E5%8F%A5%E5%AD%90/t=iphone/l=1/tc?ref=www_iphone&lid=13523276920150774445&order=1&vit=osres&tj=www_normal_1_0_10_title&waput=7&waplogo=1&cltj=normal_title&dict=-1&nt=wnor&title=%E8%AF%97%E5%8F%A5%E8%AF%97%E7%BB%8F%E9%87%8C%E6%9C%80%E7%BE%8E%E7%9A%84%E5%8F%A5%E5%AD%90%2C%E7%BE%8E%E5%88%B0%E7%81%B5%E9%AD%82%E9%87%8C..._%E7%99%BE%E5%BA%A6%E8%B4%B4%E5%90%A7&sec=13286&di=8755b755c67ea25b&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IEhuYNy5K1De8mVjte4viZQRAUnKhVijDU-Cccz4MsBi	10.1251140496
25	2	2016011373	1	7	2	1	1	1476253447048	1	19.933	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%400%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_%E8%AF%97%E7%BB%8F%E4%B8%AD%E6%9C%80%E5%94%AF%E7%BE%8E%E7%9A%84%E5%8F%A5%E5%AD%90/t=iphone/l=1/tc?ref=www_iphone&lid=13523276920150774445&order=2&vit=osres&tj=www_normal_2_0_10_title&waput=1&waplogo=1&cltj=normal_title&dict=21&title=%E8%AF%97%E7%BB%8F%E4%B8%AD%E7%9A%84%E5%94%AF%E7%BE%8E%E8%AF%97%E5%8F%A560%E5%8F%A5&sec=13286&di=14520293132e06e7&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IGtiWLjtE_XSxokDyqRLsGxkwEm_mASbEV-Kfdz4NqA2NhCn8	8.81877355372
26	2	2016011373	1	7	2	2	2	1476253470680	1	21.779	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%401%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_%E8%AF%97%E7%BB%8F%E4%B8%AD%E6%9C%80%E5%94%AF%E7%BE%8E%E7%9A%84%E5%8F%A5%E5%AD%90/t=iphone/l=1/tc?ref=www_iphone&lid=13523276920150774445&order=3&fm=alzd&tj=zhidao_3_0_10_l1&sec=13286&di=31907ee617896d90&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IDBqMMS6LLDivpEmixP4kHREsRC0aNWiCGkb8gTCcsxsHxnGd_W9j8RR2rKlgtWcd9736s_GodhLsStY1f0U-2t3HGnQvzfrqyKpOg32tM3VH1GJg8w3zwucArsumf3Ydy472dEDHvMa4VYiIV6OEi7rnB6UDH-00GNfGh48TuHFODS8r2tr2CY7AvUNEJCgQf0baztJJL3D-inJm	18.2749586777
27	2	2016011373	1	7	2	3	4	1476253492459	0	0.0		2.9381322314
28	2	2016011373	1	7	2	4	3	1476253496335	1	8.885	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%400%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_%E8%AF%97%E7%BB%8F%E4%B8%AD%E6%9C%80%E5%94%AF%E7%BE%8E%E7%9A%84%E5%8F%A5%E5%AD%90/t=iphone/l=1/tc?ref=www_iphone&lid=13523276920150774445&order=4&vit=osres&tj=www_normal_4_0_10_title&waput=7&waplogo=1&cltj=normal_title&dict=-1&title=%E8%AF%97%E7%BB%8F%E4%B8%AD%E6%9C%80%E5%94%AF%E7%BE%8E%E7%9A%84%E8%AF%97%E5%8F%A5%E4%BD%A0%E8%BF%98%E8%AE%B0%E5%BE%97%E5%93%AA%E4%BA%9B%3F_%E7%99%BE%E5%BA%A6%E6%96%87%E5%BA%93&sec=13286&di=87b3e6f4e34a0b3a&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IER3PLjkK1De8mVjte4viZQRAVDbqRzrIBUGgx7GBgsoDw8Oh272z7xEKe_hlgmIhj736s_Go	3.54837520661
29	2	2016011373	1	7	2	5	5	1476253505220	0	0.0		2.50318016529
30	2	2016011373	1	7	2	6	6	1476253506595	0	0.0		3.74229090909
31	2	2016011373	1	7	2	7	8	1476253506629	0	0.0		2.02010247934
32	2	2016011373	1	7	2	8	7	1476253518365	1	7.527	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%401%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_%E8%AF%97%E7%BB%8F%E4%B8%AD%E6%9C%80%E5%94%AF%E7%BE%8E%E7%9A%84%E5%8F%A5%E5%AD%90/t=iphone/l=1/tc?ref=www_iphone&lid=13523276920150774445&order=8&waplogo=1&waput=7&fm=wnor&dict=-1&tj=www_zhidao_normal_8_0_10_title&sec=13286&di=e17a5475b757e4c9&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IDBqMMS6LLDivpEmixP4kHREsRC0aNWiCGkb8gTCcsh5Jxn7e_G1m7xp1raxptmcb6SWhuKC	2.45175867769
33	2	2016011373	1	7	2	9	9	1476253532181	1	2.84	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%401%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_%E8%AF%97%E7%BB%8F%E4%B8%AD%E6%9C%80%E5%94%AF%E7%BE%8E%E7%9A%84%E5%8F%A5%E5%AD%90/t=iphone/l=1/tc?ref=www_iphone&lid=13523276920150774445&order=10&waplogo=1&waput=7&fm=wnor&dict=-1&tj=www_zhidao_normal_10_0_10_title&sec=13286&di=4b8f4d370d827a90&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IDBqMMS6LLDivpEmixP4kHREsRC0aNWiCGkb8gTCcsxsFxXOa0G1f7hN3r_xhsGEh9736s_Go	1.2842446281
34	2	2016011373	1	7	2	10	1	1476253540019	1	19.399	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%400%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_%E8%AF%97%E7%BB%8F%E4%B8%AD%E6%9C%80%E5%94%AF%E7%BE%8E%E7%9A%84%E5%8F%A5%E5%AD%90/t=iphone/l=1/tc?ref=www_iphone&lid=13523276920150774445&order=2&vit=osres&tj=www_normal_2_0_10_title&waput=1&waplogo=1&cltj=normal_title&dict=21&title=%E8%AF%97%E7%BB%8F%E4%B8%AD%E7%9A%84%E5%94%AF%E7%BE%8E%E8%AF%97%E5%8F%A560%E5%8F%A5&sec=13286&di=14520293132e06e7&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IGtiWLjtE_XSxokDyqRLsGxkwEm_mASbEV-Kfdz4NqA2NhCn8	8.81877355372
35	2	2016011373	1	7	2	11	3	1476253569683	1	6.973	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%400%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_%E8%AF%97%E7%BB%8F%E4%B8%AD%E6%9C%80%E5%94%AF%E7%BE%8E%E7%9A%84%E5%8F%A5%E5%AD%90/t=iphone/l=1/tc?ref=www_iphone&lid=13523276920150774445&order=4&vit=osres&tj=www_normal_4_0_10_title&waput=7&waplogo=1&cltj=normal_title&dict=-1&title=%E8%AF%97%E7%BB%8F%E4%B8%AD%E6%9C%80%E5%94%AF%E7%BE%8E%E7%9A%84%E8%AF%97%E5%8F%A5%E4%BD%A0%E8%BF%98%E8%AE%B0%E5%BE%97%E5%93%AA%E4%BA%9B%3F_%E7%99%BE%E5%BA%A6%E6%96%87%E5%BA%93&sec=13286&di=87b3e6f4e34a0b3a&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IER3PLjkK1De8mVjte4viZQRAVDbqRzrIBUGgx7GBgsoDw8Oh272z7xEKe_hlgmIhj736s_Go	3.54837520661
36	2	2016011373	1	7	2	12	1	1476253582333	1	26.027	http://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%400%2Csz%401320_2001%2Cta%40iphone_1_4.2_3_533/baiduid=6A5B0CAC8DC94D8A94EFBC9E2F7CD7D6/w=0_10_%E8%AF%97%E7%BB%8F%E4%B8%AD%E6%9C%80%E5%94%AF%E7%BE%8E%E7%9A%84%E5%8F%A5%E5%AD%90/t=iphone/l=1/tc?ref=www_iphone&lid=13523276920150774445&order=2&vit=osres&tj=www_normal_2_0_10_title&waput=1&waplogo=1&cltj=normal_title&dict=21&title=%E8%AF%97%E7%BB%8F%E4%B8%AD%E7%9A%84%E5%94%AF%E7%BE%8E%E8%AF%97%E5%8F%A560%E5%8F%A5&sec=13286&di=14520293132e06e7&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IGtiWLjtE_XSxokDyqRLsGxkwEm_mASbEV-Kfdz4NqA2NhCn8	8.81877355372
37	3	2016011373	1	20	4	0	0	1476253730451	1	5.062	http://m.so.com/jump?u=http%3A%2F%2Fm.so.com%2Findex.php%3Fa%3DnewTranscode%26u%3Dhttp%253A%252F%252Fcfm.qq.com%252F%26m%3D48f1cb49eea0baa4270f30227051e93201e5e955%26q%3D%25E6%2589%258B%25E6%25B8%25B8%25E7%25A9%25BF%25E8%25B6%258A%25E7%2581%25AB%25E7%25BA%25BF%26sid%3D54b15491c67f29664d649f916bc59c8c&m=67f368&from=&words=%E7%A9%BF%E8%B6%8A%E7%81%AB%E7%BA%BF&monitor=pro%3Dm_so%26pid%3Dresult%26u%3Dhttp%253A%252F%252F10.129.248.85%253A8000%252Fsearch%252F2016011373%252F1%252F20%252F%26guid%3D225657114.2914923718945290000.1476253719059.458%26mbp%3D1%26q%3D%25E5%258F%25A4%25E7%2590%25B4%25E4%25BB%25B7%25E6%25A0%25BC%26pq%3D%26ls%3D%26src%3D%26abv%3D-%26sid%3D54b15491c67f29664d649f916bc59c8c%26srcg%3D%26userid%3D%26version%3D%26category%3D%26folding%3D0%26folding_type%3D%26nettype%3Dunknown%26mode%3D1%26mod%3Dog%26cat%3D%26pos%3D1%26pn%3D1%26type%3Dtrans%26data-md-b%3Dtitle%26clicktype%3Dlink%26value%3Dhttp%253A%252F%252Fm.so.com%252Findex.php%253Fa%253DnewTranscode%2526u%253Dhttp%25253A%25252F%25252Fcfm.qq.com%25252F%2526m%253D48f1cb49eea0baa4270f30227051e93201e5e955%2526q%253D%2525E6%252589%25258B%2525E6%2525B8%2525B8%2525E7%2525A9%2525BF%2525E8%2525B6%25258A%2525E7%252581%2525AB%2525E7%2525BA%2525BF%2526sid%253D54b15491c67f29664d649f916bc59c8c%26t%3D1476253730423	12.345968595
38	3	2016011373	1	20	4	1	1	1476253736066	0	0.0		20.3701801653
39	3	2016011373	1	20	4	2	2	1476253736066	0	0.0		7.01099834711
40	3	2016011373	1	20	4	3	3	1476253741078	0	0.0		1.84156198347
41	3	2016011373	1	20	4	4	4	1476253745636	0	0.0		0.543115702479
42	3	2016011373	1	20	4	5	8	1476253746983	0	0.0		1.20591735537
43	3	2016011373	1	20	4	6	9	1476253746983	0	0.0		1.02807107438
44	3	2016011373	1	20	4	7	10	1476253746983	0	0.0		1.02564958678
45	3	2016011373	1	20	4	8	6	1476253751167	0	0.0		0.511925619835
46	4	2016011373	1	1	1	0	0	1476253895603	1	15.518	http://wap.sogou.com/web/uID=7YwT3G56jxGH_IAj/v=5/type=1/sp=1/ct=160625113926/keyword=%E4%B8%AD%E5%9B%BD%E5%B8%A6%E5%B7%9E%E7%9A%84%E5%9F%8E%E5%B8%82/id=06c195bd-6735-4b8f-a735-c6b66966475f/sec=SHHBB889rhmfxr3uz06RWw../dp=1/vr=30000202/tc?dp=1&key=%E4%B8%AD%E5%9B%BD%E5%B8%A6%E5%B7%9E%E7%9A%84%E5%9F%8E%E5%B8%82&pno=1&g_ut=3&is_per=0&clk=1&url=http%3A%2F%2Fwapiknow.baidu.com%2Fquestion%2F368064773&vrid=30000202&wml=1&linkid=0	3.09328760331
47	4	2016011373	1	1	1	1	1	1476253913603	1	11.276	http://wap.sogou.com/web/uID=7YwT3G56jxGH_IAj/v=5/type=1/sp=1/ct=160625113926/keyword=%E4%B8%AD%E5%9B%BD%E5%B8%A6%E5%B7%9E%E7%9A%84%E5%9F%8E%E5%B8%82/id=06c195bd-6735-4b8f-a735-c6b66966475f/sec=SHHBB889rhmfxr3uz06RWw../dp=1/vr=30000101/tc?dp=1&key=%E4%B8%AD%E5%9B%BD%E5%B8%A6%E5%B7%9E%E7%9A%84%E5%9F%8E%E5%B8%82&pno=1&g_ut=3&is_per=0&clk=2&url=http%3A%2F%2Fbaike.m.sogou.com%2Fbaike%2FfullLemma.jsp%3Fmax%3D%26lid%3D83136231%26fromTitle%3D%25E4%25B8%25AD%25E5%259B%25BD%25E5%25B8%25A6%25E5%25B7%259E%25E5%25AD%2597%25E5%259F%258E%25E5%25B8%2582&vrid=30000101&wml=1&linkid=1	3.52315206612
48	4	2016011373	1	1	1	2	2	1476253925443	0	0.0		3.35125785124
49	4	2016011373	1	1	1	3	3	1476253926586	0	0.0		1.90266446281
