0014	haosou	4	2	2	316.75	3071
0014	haosou	5	2	0	175.0	652
0014	sm	1	5	1	526.0	1316
0014	sm	2	2	2	43.0	1651
0014	sm	3	2	1	232.0	-1
0014	sm	4	3	0	165.0	1651
0014	sm	5	2	0	129.0	1892
0015	baidu	1	4	0	219.0	4495
0015	baidu	2	4	0	176.0	2224
0015	baidu	3	4	2	201.0	2149
0015	baidu	4	4	0	180.0	667
0015	baidu	5	3	0	144.0	2348
0015	sogou	1	4	1	216.0	4473
0015	sogou	2	2	0	170.0	1437
0015	sogou	3	4	0	456.0	1560
0015	sogou	4	2	0	301.0	2737
0015	sogou	5	4	1	289.0	-1
0015	haosou	1	4	0	162.0	1437
0015	haosou	2	3	0	351.0	4315
0015	haosou	3	4	0	134.0	1253
0015	haosou	4	4	0	121.0	316
0015	haosou	5	3	1	209.0	-1
0015	sm	1	4	1	314.0	4910
0015	sm	2	3	1	180.0	-1
0015	sm	3	4	0	160.0	523
0015	sm	4	2	0	374.0	1910
0015	sm	5	3	1	326.0	-1
0016	baidu	1	4	0	144.0	1929
0016	baidu	2	5	1	378.5625	1426
0016	baidu	3	0	2	201.0	2689
0016	baidu	4	3	0	143.0	2394
0016	baidu	5	4	0	144.0	3431
0016	sogou	1	3	1	428.0	-1
0016	sogou	2	4	0	165.0	3431
0016	sogou	3	4	0	165.0	1929
0016	sogou	4	2	0	285.0	2649
0016	sogou	5	2	2	121.0	-1
0016	haosou	1	5	1	610.0	1058
0016	haosou	2	4	0	183.0	4622
0016	haosou	3	3	0	183.0	1290
0016	haosou	4	2	2	316.75	2848
0016	haosou	5	4	0	249.0	2625
0016	sm	1	3	0	129.0	9486
0016	sm	2	5	1	551.0	700
0016	sm	3	4	0	129.0	1929
0016	sm	4	3	0	149.0	4550
0016	sm	5	2	0	454.0	2541
0017	baidu	1	4	0	195.0	3650
0017	baidu	2	4	0	176.0	2372
0017	baidu	3	4	0	144.0	4724
0017	baidu	4	4	1	223.0	2790
0017	baidu	5	3	0	144.0	7643
0017	sogou	1	4	0	162.0	1095
0017	sogou	2	3	0	167.0	18988
0017	sogou	3	2	0	211.0	2543
0017	sogou	4	4	0	167.0	4768
0017	sogou	5	3	0	121.0	-1
0017	haosou	1	3	0	183.0	3000
0017	haosou	2	3	0	218.0	3551
0017	haosou	3	4	0	175.0	910
0017	haosou	4	4	1	316.75	2380
0017	haosou	5	4	0	162.09375	914
0017	sm	1	4	1	444.0	4742
0017	sm	2	3	1	335.0	4742
0017	sm	3	4	2	168.0	1363
0017	sm	4	2	1	317.6875	800
0017	sm	5	3	0	144.0	1654
0018	baidu	1	4	0	195.0	5887
0018	baidu	2	4	0	144.0	2712
0018	baidu	3	3	2	223.0	2957
0018	baidu	4	2	0	152.0	1091
0018	baidu	5	3	0	141.0	3354
0018	sogou	1	4	0	162.0	826
0018	sogou	2	4	0	142.0	1872
0018	sogou	3	3	1	352.0	-1
0018	sogou	4	2	0	321.0	1437
0018	sogou	5	4	0	142.0	3572
0018	haosou	1	3	0	172.0	3945
0018	haosou	2	4	0	220.0	3923
0018	haosou	3	3	1	148.0	900
0018	haosou	4	3	2	316.75	2807
0018	haosou	5	4	0	175.0	724
0018	sm	1	4	0	163.0	2756
0018	sm	2	3	1	351.0	700
0018	sm	3	4	0	108.0	5887
0018	sm	4	4	0	128.0	4026
0018	sm	5	3	2	125.0	1363
0019	baidu	1	5	0	144.0	2415
0019	baidu	2	3	0	122.0	311
0019	baidu	3	3	0	122.0	1098
0019	baidu	4	3	0	122.0	2463
0019	baidu	5	0	0	122.0	2095
0019	sogou	1	5	0	138.0	2415
0019	sogou	2	2	0	117.0	2478
0019	sogou	3	3	0	119.0	2985
0019	sogou	4	2	0	117.0	311
0019	sogou	5	0	2	90.0	-1
0019	haosou	1	5	0	159.0	2415
0019	haosou	2	2	0	220.0	2463
0019	haosou	3	2	0	159.0	478
0019	haosou	4	2	1	316.75	2789
0019	haosou	5	0	0	194.0	2897
0019	sm	1	3	0	128.0	9796
0019	sm	2	2	0	108.0	2523
0019	sm	3	2	0	128.0	9796
0019	sm	4	3	0	108.0	9297
0019	sm	5	2	0	128.0	9796
0020	baidu	1	4	0	144.0	4664
0020	baidu	2	4	0	144.0	2155
0020	baidu	3	4	0	141.0	5408
0020	baidu	4	2	0	141.0	4628
0020	baidu	5	4	0	247.0	688
0020	sogou	1	3	0	285.0	3120
0020	sogou	2	4	0	142.0	4664
0020	sogou	3	3	0	235.0	707
0020	sogou	4	4	0	165.0	5166
0020	sogou	5	3	0	285.0	1617
0020	haosou	1	3	0	183.0	1047
0020	haosou	2	3	0	183.0	3525
0020	haosou	3	4	0	183.0	5408
0020	haosou	4	0	2	316.75	2476
0020	haosou	5	4	0	194.0	5328
0020	sm	1	0	2	269.0	1845
0020	sm	2	3	0	129.0	1047
0020	sm	3	4	0	149.0	5570
0020	sm	4	3	0	129.0	3670
0020	sm	5	4	0	141.0	4628
0021	baidu	1	4	0	273.0	2406
0021	baidu	2	4	0	195.0	2478
0021	baidu	3	4	0	122.0	4000
0021	baidu	4	2	2	190.0	1976
0021	baidu	5	3	0	152.0	2422
0021	sogou	1	5	0	152.0	-1
0021	sogou	2	4	0	162.0	766
0021	sogou	3	4	0	143.0	667
0021	sogou	4	4	0	143.0	2406
0021	sogou	5	4	0	233.0	1394
0021	haosou	1	4	1	159.0	755
0021	haosou	2	4	0	222.0	697
0021	haosou	3	2	0	183.0	2406
0021	haosou	4	2	2	316.75	2849
0021	haosou	5	3	0	249.0	3120
0021	sm	1	4	2	337.0	2406
0021	sm	2	3	0	129.0	2852
0021	sm	3	4	0	180.0	5482
0021	sm	4	4	0	129.0	2406
0021	sm	5	3	0	141.0	6800
0022	baidu	1	3	0	144.0	4091
0022	baidu	2	4	0	144.0	4641
0022	baidu	3	2	2	222.0	3000
0022	baidu	4	4	0	141.0	372
0022	baidu	5	4	0	144.0	2563
0022	sogou	1	3	2	200.0	1970
0022	sogou	2	4	0	165.0	1794
0022	sogou	3	4	0	165.0	2524
0022	sogou	4	4	0	164.0	1972
0022	sogou	5	2	2	121.0	-1
0022	haosou	1	0	1	359.0	3120
0022	haosou	2	0	0	183.0	1261
0022	haosou	3	0	0	159.0	5146
0022	haosou	4	0	2	316.75	3330
0022	haosou	5	0	0	183.0	2142
0022	sm	1	0	2	199.0	729
0022	sm	2	4	0	140.0	3608
0022	sm	3	4	0	163.0	1794
0022	sm	4	4	2	125.0	1552
0022	sm	5	2	0	161.0	3641
0023	baidu	1	5	0	166.0	1094
0023	baidu	2	2	0	144.0	4371
0023	baidu	3	4	0	122.0	1069
0023	baidu	4	0	0	195.0	1771
0023	baidu	5	0	0	48.0	-1
0023	sogou	1	5	0	211.0	3072
0023	sogou	2	4	0	209.0	2072
0023	sogou	3	4	0	143.0	1069
0023	sogou	4	2	2	121.0	-1
0023	sogou	5	3	0	66.0	2698
0023	haosou	1	5	2	161.0	2373
0023	haosou	2	4	0	159.0	3336
0023	haosou	3	4	0	191.0	3285
0023	haosou	4	2	2	316.75	2147
0023	haosou	5	4	0	91.0	979
0023	sm	1	4	2	309.0	673
0023	sm	2	4	0	165.0	1069
0023	sm	3	4	0	365.0	1782
0023	sm	4	0	2	172.0	1379
0023	sm	5	4	0	128.0	1972
0024	baidu	1	5	2	536.0	669
0024	baidu	2	2	2	191.71875	2808
0024	baidu	3	3	1	202.71875	1743
0024	baidu	4	2	1	192.71875	3060
0024	baidu	5	2	1	186.71875	3020
0024	sogou	1	3	2	442.0	-1
0024	sogou	2	3	2	214.0	-1
0024	sogou	3	4	0	170.0	2660
0024	sogou	4	4	0	170.0	3043
0024	sogou	5	3	2	130.0	-1
0024	haosou	1	4	2	731.0	2022
0024	haosou	2	4	0	307.0	2876
0024	haosou	3	4	0	200.0	3005
0024	haosou	4	3	2	320.0	832
0024	haosou	5	4	0	200.0	3083
0024	sm	1	5	2	543.0	4022
0024	sm	2	3	2	420.0	4200
0024	sm	3	4	0	149.0	2876
0024	sm	4	3	2	125.0	1613
0024	sm	5	4	0	149.0	3273
0025	baidu	1	4	1	735.0	2845
0025	baidu	2	4	0	122.0	1722
0025	baidu	3	3	2	201.0	2533
0025	baidu	4	3	0	175.0	2358
0025	baidu	5	3	0	195.0	4055
0025	sogou	1	4	0	195.0	1443
0025	sogou	2	3	0	186.0	1057
0025	sogou	3	4	0	142.0	5112
0025	sogou	4	3	0	162.0	942
0025	sogou	5	3	0	261.0	1184
0025	haosou	1	3	0	159.0	3057
0025	haosou	2	3	0	175.0	3277
0025	haosou	3	4	1	338.0	2540
0025	haosou	4	3	2	316.75	3007
0025	haosou	5	3	1	274.0	1193
0025	sm	1	4	2	327.0	1722
0025	sm	2	3	0	189.0	8186
0025	sm	3	2	0	336.0	2028
0025	sm	4	3	0	200.375	523
0025	sm	5	3	0	108.0	1057
0026	baidu	1	4	0	747.03125	2012
0026	baidu	2	3	2	190.0	-1
0026	baidu	3	0	1	320.0	-1
0026	baidu	4	0	1	300.0	-1
0026	baidu	5	0	1	300.0	-1
0026	sogou	1	4	0	503.0	4141
0026	sogou	2	3	0	143.0	3251
0026	sogou	3	3	0	142.0	5447
0026	sogou	4	4	0	285.0	1914
0026	sogou	5	3	2	121.0	-1
0026	haosou	1	4	0	245.0	3954
0026	haosou	2	3	0	183.0	5001
0026	haosou	3	3	0	196.0	2816
0026	haosou	4	3	2	316.75	2276
0026	haosou	5	3	0	207.0	615
0026	sm	1	3	1	433.0	8187
0026	sm	2	4	0	654.0	4293
0026	sm	3	3	0	149.0	3988
0026	sm	4	3	0	149.0	943
0026	sm	5	3	0	149.0	5447
0027	baidu	1	5	0	154.0	4585
0027	baidu	2	3	0	144.0	3794
0027	baidu	3	5	0	144.0	4585
0027	baidu	4	3	0	144.0	3909
0027	baidu	5	2	1	204.0	2171
0027	sogou	1	3	0	198.0	5023
0027	sogou	2	3	0	143.0	3794
0027	sogou	3	2	0	285.0	5402
0027	sogou	4	2	0	117.0	1088
0027	sogou	5	2	2	121.0	-1
0027	haosou	1	5	0	221.0	4585
0027	haosou	2	3	0	183.0	5626
0027	haosou	3	3	0	183.0	5708
0027	haosou	4	2	2	316.75	2118
0027	haosou	5	3	0	183.0	5792
0027	sm	1	5	0	180.0	2585
0027	sm	2	3	0	129.0	3794
0027	sm	3	2	0	149.0	8888
0027	sm	4	2	2	125.0	1348
0027	sm	5	0	0	200.375	523
0028	baidu	1	3	1	231.0	3291
0028	baidu	2	2	0	139.703125	2269
0028	baidu	3	3	1	223.0	2306
0028	baidu	4	2	0	126.0	2208
0028	baidu	5	2	0	139.703125	2308
0028	sogou	1	4	1	399.0	-1
0028	sogou	2	2	0	119.0	2269
0028	sogou	3	3	0	142.0	1542
0028	sogou	4	3	1	216.0	-1
0028	sogou	5	2	2	121.0	-1
0028	haosou	1	3	1	297.0	1285
0028	haosou	2	3	0	159.0	1540
0028	haosou	3	0	0	133.0	6455
0028	haosou	4	3	2	316.75	2146
0028	haosou	5	3	0	183.0	2642
0028	sm	1	3	0	394.0	667
0028	sm	2	3	1	358.0	800
0028	sm	3	4	0	165.0	667
0028	sm	4	2	0	125.0	2269
0028	sm	5	0	0	125.0	1300
0029	baidu	1	3	0	122.0	6416
0029	baidu	2	3	0	144.0	6416
0029	baidu	3	3	1	223.0	2577
0029	baidu	4	4	0	193.703125	4320
0029	baidu	5	3	0	195.0	3406
0029	sogou	1	5	1	366.0	-1
0029	sogou	2	4	0	143.0	2486
0029	sogou	3	3	0	209.0	3340
0029	sogou	4	3	0	185.0	9048
0029	sogou	5	3	2	121.0	9048
0029	haosou	1	3	0	849.0	9048
0029	haosou	2	3	0	183.0	3929
0029	haosou	3	3	1	172.0	900
0029	haosou	4	3	2	316.75	3109
0029	haosou	5	3	0	271.0	3854
0029	sm	1	4	0	419.0	3340
0029	sm	2	0	2	172.0	1198
0029	sm	3	4	1	340.0	4304
0029	sm	4	3	0	162.0	2266
0029	sm	5	3	0	162.0	6514
0030	baidu	1	4	0	173.375	1446
0030	baidu	2	3	0	195.0	2848
0030	baidu	3	3	0	223.0	2825
0030	baidu	4	3	0	144.0	7189
0030	baidu	5	3	0	122.0	1736
0030	sogou	1	4	2	352.0	4239
0030	sogou	2	3	0	162.0	2620
0030	sogou	3	3	0	165.0	3352
0030	sogou	4	4	0	138.0	2290
0030	sogou	5	2	2	120.0	-1
0030	haosou	1	4	0	281.0	3120
0030	haosou	2	4	0	247.0	667
0030	haosou	3	2	0	183.0	5692
0030	haosou	4	3	2	316.75	2234
0030	haosou	5	4	0	183.0	1250
0030	sm	1	4	0	141.0	857
0030	sm	2	3	2	192.0	1047
0030	sm	3	3	0	186.0	1736
0030	sm	4	3	0	149.0	5416
0030	sm	5	0	0	189.0	2077
0031	baidu	1	3	0	176.0	1045
0031	baidu	2	3	0	146.0	1887
0031	baidu	3	4	0	146.0	3617
0031	baidu	4	3	0	146.0	4007
0031	baidu	5	2	0	144.0	2942
0031	sogou	1	0	0	142.0	3183
0031	sogou	2	4	0	269.0	3045
0031	sogou	3	4	0	140.0	3612
0031	sogou	4	4	0	141.0	3679
0031	sogou	5	3	0	285.0	2177
0031	haosou	1	4	0	191.0	2209
0031	haosou	2	4	0	191.0	3613
0031	haosou	3	3	0	181.0	8297
0031	haosou	4	3	2	316.75	2430
0031	haosou	5	3	0	181.0	6850
0031	sm	1	3	0	260.0	1349
0031	sm	2	2	0	129.0	2578
0031	sm	3	3	0	300.0	480
0031	sm	4	3	0	108.0	1349
0031	sm	5	0	0	128.0	2929
0032	baidu	1	5	0	122.0	923
0032	baidu	2	3	0	146.0	924
0032	baidu	3	2	2	197.71875	2400
0032	baidu	4	3	0	144.0	1071
0032	baidu	5	3	0	195.0	1567
0032	sogou	1	5	0	139.0	923
0032	sogou	2	0	0	117.0	827
0032	sogou	3	3	0	116.0	2485
0032	sogou	4	3	0	139.0	864
0032	sogou	5	3	2	121.0	-1
0032	haosou	1	3	0	159.0	1795
0032	haosou	2	2	0	183.0	993
0032	haosou	3	2	0	183.0	728
0032	haosou	4	3	2	316.75	3228
0032	haosou	5	3	0	172.0	2344
0032	sm	1	5	0	88.0	923
0032	sm	2	0	0	147.0	1390
0032	sm	3	5	0	88.0	923
0032	sm	4	3	2	210.0	1026
0032	sm	5	0	2	163.0	836
0033	baidu	1	4	0	747.03125	3636
0033	baidu	2	3	2	120.0	-1
0033	baidu	3	0	2	300.0	-1
0033	baidu	4	0	2	300.0	-1
0033	baidu	5	0	2	300.0	-1
0033	sogou	1	4	0	473.0	4773
0033	sogou	2	4	0	54.0	4612
0033	sogou	3	4	0	318.0	3210
0033	sogou	4	3	2	285.0	800
0033	sogou	5	3	0	121.0	3070
0033	haosou	1	4	0	282.0	3735
0033	haosou	2	3	0	218.0	7631
0033	haosou	3	3	0	218.0	4133
0033	haosou	4	3	2	316.75	3015
0033	haosou	5	3	0	175.0	1006
0033	sm	1	4	0	669.75	3821
0033	sm	2	3	0	162.0	4132
0033	sm	3	3	0	149.0	3741
0033	sm	4	3	0	149.0	1305
0033	sm	5	3	0	162.0	1686
0034	baidu	1	5	0	403.0	5245
0034	baidu	2	3	0	175.0	2568
0034	baidu	3	3	2	204.0	2817
0034	baidu	4	4	0	144.0	6514
0034	baidu	5	4	0	122.0	7341
0034	sogou	1	5	0	319.5	6692
0034	sogou	2	5	0	323.0	3185
0034	sogou	3	3	0	456.0	1740
0034	sogou	4	3	0	54.0	1740
0034	sogou	5	3	2	162.0	-1
0034	haosou	1	5	0	445.0	6005
0034	haosou	2	4	0	227.0	5116
0034	haosou	3	4	0	227.0	5245
0034	haosou	4	3	2	316.75	3172
0034	haosou	5	3	0	162.09375	962
0034	sm	1	5	0	241.0	7104
0034	sm	2	5	0	303.0	3742
0034	sm	3	3	2	167.0	1154
0034	sm	4	3	1	336.0	1332
0034	sm	5	3	0	164.0	5857
0035	baidu	1	5	0	217.0	977
0035	baidu	2	5	0	128.375	2854
0035	baidu	3	3	0	233.9375	1507
0035	baidu	4	3	0	253.0	3435
0035	baidu	5	4	0	144.0	1097
0035	sogou	1	5	0	275.0	667
0035	sogou	2	5	0	187.0	2854
0035	sogou	3	3	0	540.0	667
0035	sogou	4	2	0	162.0	1063
0035	sogou	5	4	0	139.0	1098
0035	haosou	1	3	2	534.0	438
0035	haosou	2	5	0	159.0	2854
0035	haosou	3	3	0	610.0	667
0035	haosou	4	3	2	209.0	1592
0035	haosou	5	2	0	143.0	1259
0035	sm	1	5	0	300.0	2854
0035	sm	2	5	0	128.0	2854
0035	sm	3	2	0	375.0	4709
0035	sm	4	2	1	151.0	1436
0035	sm	5	4	0	128.0	1104
0036	baidu	1	4	0	195.0	5240
0036	baidu	2	3	0	175.0	2494
0036	baidu	3	3	2	223.0	2073
0036	baidu	4	3	0	144.0	4213
0036	baidu	5	3	0	143.0	1821
0036	sogou	1	4	0	162.0	1236
0036	sogou	2	3	0	456.0	1241
0036	sogou	3	3	0	368.0	7731
0036	sogou	4	2	0	378.0	2906
0036	sogou	5	0	0	141.0	4644
0036	haosou	1	4	0	175.0	931
0036	haosou	2	3	0	194.0	7416
